PinOut_1,PinOut_2,Voltage_1,Voltage_2,P_x,P_y,S1,dS1_dV,dPx_dV,Mode_Locked,S1_MLd
220,190,4.3137255,3.7254902,80,29,0.46789,0.025582,5,0,#N/A
220,191,4.3137255,3.745098,79,24,0.533981,0.066091,-1,0,#N/A
220,192,4.3137255,3.7647059,76,22,0.55102,0.01704,-3,0,#N/A
220,193,4.3137255,3.7843137,91,21,0.625,0.07398,15,0,#N/A
220,194,4.3137255,3.8039216,86,20,0.622642,-0.002358,-5,0,#N/A
220,195,4.3137255,3.8235294,85,23,0.574074,-0.048567,-1,0,#N/A
220,196,4.3137255,3.8431373,86,21,0.607477,0.033403,1,0,#N/A
220,197,4.3137255,3.8627451,87,21,0.611111,0.003634,1,0,#N/A
220,198,4.3137255,3.8823529,79,20,0.59596,-0.015152,-8,0,#N/A
220,199,4.3137255,3.9019608,89,22,0.603604,0.007644,10,0,#N/A
220,200,4.3137255,3.9215686,80,20,0.6,-0.003604,-9,0,#N/A
220,201,4.3137255,3.9411765,83,22,0.580952,-0.019048,3,0,#N/A
220,202,4.3137255,3.9607843,91,21,0.625,0.044048,8,0,#N/A
220,203,4.3137255,3.9803922,91,23,0.596491,-0.028509,0,0,#N/A
220,204,4.3137255,4,80,21,0.584158,-0.012333,-11,0,#N/A
220,205,4.3137255,4.0196078,79,26,0.504762,-0.079397,-1,0,#N/A
220,206,4.3137255,4.0392157,78,26,0.5,-0.004762,-1,0,#N/A
220,207,4.3137255,4.0588235,76,32,0.407407,-0.092593,-2,0,#N/A
220,208,4.3137255,4.0784314,71,32,0.378641,-0.028767,-5,0,#N/A
220,209,4.3137255,4.0980392,81,33,0.421053,0.042412,10,0,#N/A
220,210,4.3137255,4.1176471,73,36,0.33945,-0.081603,-8,0,#N/A
220,211,4.3137255,4.1372549,70,33,0.359223,0.019774,-3,0,#N/A
220,212,4.3137255,4.1568627,68,40,0.259259,-0.099964,-2,0,#N/A
220,213,4.3137255,4.1764706,66,39,0.257143,-0.002116,-2,0,#N/A
220,214,4.3137255,4.1960784,61,54,0.06087,-0.196273,-5,0,#N/A
220,215,4.3137255,4.2156863,60,44,0.153846,0.092977,-1,0,#N/A
220,216,4.3137255,4.2352941,49,52,-0.0297,-0.183549,-11,0,#N/A
220,217,4.3137255,4.254902,50,52,-0.01961,0.010095,1,0,#N/A
220,218,4.3137255,4.2745098,52,52,0,0.019608,2,0,#N/A
220,219,4.3137255,4.2941176,44,55,-0.11111,-0.111111,-8,0,#N/A
220,220,4.3137255,4.3137255,45,55,-0.1,0.011111,1,0,#N/A
220,221,4.3137255,4.3333333,46,53,-0.07071,0.029293,1,0,#N/A
220,222,4.3137255,4.3529412,45,61,-0.15094,-0.080236,-1,0,#N/A
220,223,4.3137255,4.372549,42,59,-0.16832,-0.017373,-3,0,#N/A
220,224,4.3137255,4.3921569,41,61,-0.19608,-0.027762,-1,0,#N/A
220,225,4.3137255,4.4117647,37,61,-0.2449,-0.04882,-4,0,#N/A
220,226,4.3137255,4.4313725,45,59,-0.13462,0.110283,8,0,#N/A
220,227,4.3137255,4.4509804,38,61,-0.23232,-0.097708,-7,0,#N/A
220,228,4.3137255,4.4705882,35,62,-0.27835,-0.046027,-3,0,#N/A
220,229,4.3137255,4.4901961,38,59,-0.21649,0.061856,3,0,#N/A
220,230,4.3137255,4.5098039,41,59,-0.18,0.036495,3,0,#N/A
220,231,4.3137255,4.5294118,43,63,-0.18868,-0.008679,2,0,#N/A
220,232,4.3137255,4.5490196,39,56,-0.17895,0.009732,-4,0,#N/A
220,233,4.3137255,4.5686275,40,57,-0.17526,0.00369,1,0,#N/A
220,234,4.3137255,4.5882353,52,51,0.009709,0.184966,12,0,#N/A
220,235,4.3137255,4.6078431,39,58,-0.19588,-0.205585,-13,0,#N/A
220,236,4.3137255,4.627451,48,49,-0.01031,0.185567,9,0,#N/A
220,237,4.3137255,4.6470588,54,51,0.028571,0.038881,6,0,#N/A
220,238,4.3137255,4.6666667,55,48,0.067961,0.03939,1,0,#N/A
220,239,4.3137255,4.6862745,57,42,0.151515,0.083554,2,0,#N/A
220,240,4.3137255,4.7058824,52,45,0.072165,-0.07935,-5,0,#N/A
220,241,4.3137255,4.7254902,50,49,0.010101,-0.062064,-2,0,#N/A
220,242,4.3137255,4.745098,60,43,0.165049,0.154948,10,0,#N/A
220,243,4.3137255,4.7647059,54,44,0.102041,-0.063008,-6,0,#N/A
220,244,4.3137255,4.7843137,54,44,0.102041,0,0,0,#N/A
220,245,4.3137255,4.8039216,56,45,0.108911,0.00687,2,0,#N/A
220,246,4.3137255,4.8235294,55,47,0.078431,-0.03048,-1,0,#N/A
220,247,4.3137255,4.8431373,51,47,0.040816,-0.037615,-4,0,#N/A
220,248,4.3137255,4.8627451,49,49,0,-0.040816,-2,0,#N/A
220,249,4.3137255,4.8823529,52,47,0.050505,0.050505,3,0,#N/A
220,250,4.3137255,4.9019608,60,50,0.090909,0.040404,8,0,#N/A
220,251,4.3137255,4.9215686,48,46,0.021277,-0.069632,-12,0,#N/A
220,252,4.3137255,4.9411765,52,43,0.094737,0.07346,4,0,#N/A
220,253,4.3137255,4.9607843,46,45,0.010989,-0.083748,-6,0,#N/A
220,254,4.3137255,4.9803922,6,82,-0.86364,-0.874625,-40,0,#N/A
221,0,4.3333333,0,11,84,-0.76842,0.095215,5,0,#N/A
221,1,4.3333333,0.0196078,12,74,-0.72093,0.047491,1,0,#N/A
221,2,4.3333333,0.0392157,8,84,-0.82609,-0.105157,-4,0,#N/A
221,3,4.3333333,0.0588235,11,81,-0.76087,0.065217,3,0,#N/A
221,4,4.3333333,0.0784314,6,80,-0.86047,-0.099596,-5,0,#N/A
221,5,4.3333333,0.0980392,5,80,-0.88235,-0.021888,-1,0,#N/A
221,6,4.3333333,0.1176471,8,85,-0.82796,0.054396,3,0,#N/A
221,7,4.3333333,0.1372549,0,86,-1,-0.172043,-8,0,#N/A
221,8,4.3333333,0.1568627,6,90,-0.875,0.125,6,0,#N/A
221,9,4.3333333,0.1764706,0,87,-1,-0.125,-6,0,#N/A
221,10,4.3333333,0.1960784,0,90,-1,0,0,0,#N/A
221,11,4.3333333,0.2156863,5,88,-0.89247,0.107527,5,0,#N/A
221,12,4.3333333,0.2352941,0,90,-1,-0.107527,-5,0,#N/A
221,13,4.3333333,0.254902,7,90,-0.85567,0.14433,7,0,#N/A
221,14,4.3333333,0.2745098,5,88,-0.89247,-0.036803,-2,0,#N/A
221,15,4.3333333,0.2941176,1,89,-0.97778,-0.085305,-4,0,#N/A
221,16,4.3333333,0.3137255,2,89,-0.95604,0.021734,1,0,#N/A
221,17,4.3333333,0.3333333,10,82,-0.78261,0.173435,8,0,#N/A
221,18,4.3333333,0.3529412,16,83,-0.67677,0.105841,6,0,#N/A
221,19,4.3333333,0.372549,13,83,-0.72917,-0.052399,-3,0,#N/A
221,20,4.3333333,0.3921569,21,85,-0.60377,0.125393,8,0,#N/A
221,21,4.3333333,0.4117647,13,78,-0.71429,-0.110512,-8,0,#N/A
221,22,4.3333333,0.4313725,16,77,-0.65591,0.058372,3,0,#N/A
221,23,4.3333333,0.4509804,12,71,-0.71084,-0.054929,-4,0,#N/A
221,24,4.3333333,0.4705882,15,71,-0.65116,0.059681,3,0,#N/A
221,25,4.3333333,0.4901961,34,72,-0.35849,0.292672,19,0,#N/A
221,26,4.3333333,0.5098039,35,69,-0.32692,0.031567,1,0,#N/A
221,27,4.3333333,0.5294118,35,61,-0.27083,0.05609,0,0,#N/A
221,28,4.3333333,0.5490196,42,67,-0.22936,0.041476,7,0,#N/A
221,29,4.3333333,0.5686275,46,56,-0.09804,0.131319,4,0,#N/A
221,30,4.3333333,0.5882353,55,51,0.037736,0.135775,9,0,#N/A
221,31,4.3333333,0.6078431,50,45,0.052632,0.014896,-5,0,#N/A
221,32,4.3333333,0.627451,43,50,-0.07527,-0.1279,-7,0,#N/A
221,33,4.3333333,0.6470588,57,47,0.096154,0.171423,14,0,#N/A
221,34,4.3333333,0.6666667,62,47,0.137615,0.041461,5,0,#N/A
221,35,4.3333333,0.6862745,35,38,-0.0411,-0.178711,-27,0,#N/A
221,36,4.3333333,0.7058824,65,38,0.262136,0.303232,30,0,#N/A
221,37,4.3333333,0.7254902,68,42,0.236364,-0.025772,3,0,#N/A
221,38,4.3333333,0.745098,68,39,0.271028,0.034664,0,0,#N/A
221,39,4.3333333,0.7647059,70,33,0.359223,0.088195,2,0,#N/A
221,40,4.3333333,0.7843137,71,35,0.339623,-0.019601,1,0,#N/A
221,41,4.3333333,0.8039216,62,34,0.291667,-0.047956,-9,0,#N/A
221,42,4.3333333,0.8235294,74,35,0.357798,0.066131,12,0,#N/A
221,43,4.3333333,0.8431373,67,35,0.313725,-0.044073,-7,0,#N/A
221,44,4.3333333,0.8627451,68,35,0.320388,0.006663,1,0,#N/A
221,45,4.3333333,0.8823529,66,34,0.32,-0.000388,-2,0,#N/A
221,46,4.3333333,0.9019608,68,38,0.283019,-0.036981,2,0,#N/A
221,47,4.3333333,0.9215686,69,39,0.277778,-0.005241,1,0,#N/A
221,48,4.3333333,0.9411765,59,41,0.18,-0.097778,-10,0,#N/A
221,49,4.3333333,0.9607843,71,42,0.256637,0.076637,12,0,#N/A
221,50,4.3333333,0.9803922,49,48,0.010309,-0.246328,-22,0,#N/A
221,51,4.3333333,1,46,52,-0.06122,-0.071534,-3,0,#N/A
221,52,4.3333333,1.0196078,43,52,-0.09474,-0.033512,-3,0,#N/A
221,53,4.3333333,1.0392157,50,56,-0.0566,0.038133,7,0,#N/A
221,54,4.3333333,1.0588235,39,59,-0.20408,-0.147478,-11,0,#N/A
221,55,4.3333333,1.0784314,29,63,-0.36957,-0.165484,-10,0,#N/A
221,56,4.3333333,1.0980392,26,64,-0.42222,-0.052657,-3,0,#N/A
221,57,4.3333333,1.1176471,26,68,-0.44681,-0.024586,0,0,#N/A
221,58,4.3333333,1.1372549,25,70,-0.47368,-0.026876,-1,0,#N/A
221,59,4.3333333,1.1568627,23,79,-0.54902,-0.075335,-2,0,#N/A
221,60,4.3333333,1.1764706,11,77,-0.75,-0.20098,-12,0,#N/A
221,61,4.3333333,1.1960784,12,78,-0.73333,0.016667,1,0,#N/A
221,62,4.3333333,1.2156863,6,85,-0.86813,-0.134799,-6,0,#N/A
221,63,4.3333333,1.2352941,2,83,-0.95294,-0.084809,-4,0,#N/A
221,64,4.3333333,1.254902,0,87,-1,-0.047059,-2,0,#N/A
221,65,4.3333333,1.2745098,5,83,-0.88636,0.113636,5,0,#N/A
221,66,4.3333333,1.2941176,2,86,-0.95455,-0.068182,-3,0,#N/A
221,67,4.3333333,1.3137255,0,92,-1,-0.045455,-2,0,#N/A
221,68,4.3333333,1.3333333,3,91,-0.93617,0.06383,3,0,#N/A
221,69,4.3333333,1.3529412,4,91,-0.91579,0.020381,1,0,#N/A
221,70,4.3333333,1.372549,0,88,-1,-0.084211,-4,0,#N/A
221,71,4.3333333,1.3921569,7,94,-0.86139,0.138614,7,0,#N/A
221,72,4.3333333,1.4117647,2,91,-0.95699,-0.095603,-5,0,#N/A
221,73,4.3333333,1.4313725,10,87,-0.79381,0.163175,8,0,#N/A
221,74,4.3333333,1.4509804,9,86,-0.81053,-0.016712,-1,0,#N/A
221,75,4.3333333,1.4705882,8,86,-0.82979,-0.019261,-1,0,#N/A
221,76,4.3333333,1.4901961,26,78,-0.5,0.329787,18,0,#N/A
221,77,4.3333333,1.5098039,16,79,-0.66316,-0.163158,-10,0,#N/A
221,78,4.3333333,1.5294118,18,75,-0.6129,0.050255,2,0,#N/A
221,79,4.3333333,1.5490196,25,73,-0.4898,0.123107,7,0,#N/A
221,80,4.3333333,1.5686275,23,69,-0.5,-0.010204,-2,0,#N/A
221,81,4.3333333,1.5882353,32,67,-0.35354,0.146465,9,0,#N/A
221,82,4.3333333,1.6078431,37,62,-0.25253,0.10101,5,0,#N/A
221,83,4.3333333,1.627451,25,62,-0.42529,-0.172762,-12,0,#N/A
221,84,4.3333333,1.6470588,38,60,-0.22449,0.200798,13,0,#N/A
221,85,4.3333333,1.6666667,42,54,-0.125,0.09949,4,0,#N/A
221,86,4.3333333,1.6862745,52,51,0.009709,0.134709,10,0,#N/A
221,87,4.3333333,1.7058824,59,45,0.134615,0.124907,7,0,#N/A
221,88,4.3333333,1.7254902,53,45,0.081633,-0.052983,-6,0,#N/A
221,89,4.3333333,1.745098,59,46,0.12381,0.042177,6,0,#N/A
221,90,4.3333333,1.7647059,62,44,0.169811,0.046002,3,0,#N/A
221,91,4.3333333,1.7843137,65,37,0.27451,0.104698,3,0,#N/A
221,92,4.3333333,1.8039216,67,41,0.240741,-0.033769,2,0,#N/A
221,93,4.3333333,1.8235294,61,36,0.257732,0.016991,-6,0,#N/A
221,94,4.3333333,1.8431373,73,38,0.315315,0.057583,12,0,#N/A
221,95,4.3333333,1.8627451,75,36,0.351351,0.036036,2,0,#N/A
221,96,4.3333333,1.8823529,63,34,0.298969,-0.052382,-12,0,#N/A
221,97,4.3333333,1.9019608,51,33,0.214286,-0.084683,-12,0,#N/A
221,98,4.3333333,1.9215686,57,38,0.2,-0.014286,6,0,#N/A
221,99,4.3333333,1.9411765,73,32,0.390476,0.190476,16,0,#N/A
221,100,4.3333333,1.9607843,64,38,0.254902,-0.135574,-9,0,#N/A
221,101,4.3333333,1.9803922,65,36,0.287129,0.032227,1,0,#N/A
221,102,4.3333333,2,61,40,0.207921,-0.079208,-4,0,#N/A
221,103,4.3333333,2.0196078,57,39,0.1875,-0.020421,-4,0,#N/A
221,104,4.3333333,2.0392157,54,47,0.069307,-0.118193,-3,0,#N/A
221,105,4.3333333,2.0588235,50,52,-0.01961,-0.088915,-4,0,#N/A
221,106,4.3333333,2.0784314,50,54,-0.03846,-0.018854,0,0,#N/A
221,107,4.3333333,2.0980392,43,53,-0.10417,-0.065705,-7,0,#N/A
221,108,4.3333333,2.1176471,35,61,-0.27083,-0.166667,-8,0,#N/A
221,109,4.3333333,2.1372549,33,59,-0.28261,-0.011775,-2,0,#N/A
221,110,4.3333333,2.1568627,27,66,-0.41935,-0.136746,-6,0,#N/A
221,111,4.3333333,2.1764706,26,71,-0.46392,-0.044563,-1,0,#N/A
221,112,4.3333333,2.1960784,22,70,-0.52174,-0.057822,-4,0,#N/A
221,113,4.3333333,2.2156863,1,76,-0.97403,-0.452287,-21,0,#N/A
221,114,4.3333333,2.2352941,10,81,-0.78022,0.193806,9,0,#N/A
221,115,4.3333333,2.254902,8,84,-0.82609,-0.045867,-2,0,#N/A
221,116,4.3333333,2.2745098,15,80,-0.68421,0.141876,7,0,#N/A
221,117,4.3333333,2.2941176,9,83,-0.80435,-0.120137,-6,0,#N/A
221,118,4.3333333,2.3137255,2,86,-0.95455,-0.150198,-7,0,#N/A
221,119,4.3333333,2.3333333,6,87,-0.87097,0.083578,4,0,#N/A
221,120,4.3333333,2.3529412,0,88,-1,-0.129032,-6,0,#N/A
221,121,4.3333333,2.372549,14,93,-0.73832,0.261682,14,0,#N/A
221,122,4.3333333,2.3921569,3,93,-0.9375,-0.199182,-11,0,#N/A
221,123,4.3333333,2.4117647,5,87,-0.8913,0.046196,2,0,#N/A
221,124,4.3333333,2.4313725,0,92,-1,-0.108696,-5,0,#N/A
221,125,4.3333333,2.4509804,0,89,-1,0,0,0,#N/A
221,126,4.3333333,2.4705882,7,91,-0.85714,0.142857,7,0,#N/A
221,127,4.3333333,2.4901961,5,89,-0.89362,-0.036474,-2,0,#N/A
221,128,4.3333333,2.5098039,9,82,-0.8022,0.091419,4,0,#N/A
221,129,4.3333333,2.5294118,14,82,-0.70833,0.093864,5,0,#N/A
221,130,4.3333333,2.5490196,11,75,-0.74419,-0.035853,-3,0,#N/A
221,131,4.3333333,2.5686275,16,79,-0.66316,0.081028,5,0,#N/A
221,132,4.3333333,2.5882353,24,79,-0.53398,0.129177,8,0,#N/A
221,133,4.3333333,2.6078431,21,69,-0.53333,0.000647,-3,0,#N/A
221,134,4.3333333,2.627451,36,66,-0.29412,0.239216,15,0,#N/A
221,135,4.3333333,2.6470588,34,62,-0.29167,0.002451,-2,0,#N/A
221,136,4.3333333,2.6666667,39,63,-0.23529,0.056373,5,0,#N/A
221,137,4.3333333,2.6862745,41,59,-0.18,0.055294,2,0,#N/A
221,138,4.3333333,2.7058824,42,52,-0.10638,0.073617,1,0,#N/A
221,139,4.3333333,2.7254902,47,50,-0.03093,0.075455,5,0,#N/A
221,140,4.3333333,2.745098,54,50,0.038462,0.069389,7,0,#N/A
221,141,4.3333333,2.7647059,57,47,0.096154,0.057692,3,0,#N/A
221,142,4.3333333,2.7843137,59,42,0.168317,0.072163,2,0,#N/A
221,143,4.3333333,2.8039216,62,39,0.227723,0.059406,3,0,#N/A
221,144,4.3333333,2.8235294,60,40,0.2,-0.027723,-2,0,#N/A
221,145,4.3333333,2.8431373,66,40,0.245283,0.045283,6,0,#N/A
221,146,4.3333333,2.8627451,66,38,0.269231,0.023948,0,0,#N/A
221,147,4.3333333,2.8823529,68,35,0.320388,0.051158,2,0,#N/A
221,148,4.3333333,2.9019608,74,38,0.321429,0.00104,6,0,#N/A
221,149,4.3333333,2.9215686,67,34,0.326733,0.005304,-7,0,#N/A
221,150,4.3333333,2.9411765,73,31,0.403846,0.077113,6,0,#N/A
221,151,4.3333333,2.9607843,74,36,0.345455,-0.058392,1,0,#N/A
221,152,4.3333333,2.9803922,65,37,0.27451,-0.070945,-9,0,#N/A
221,153,4.3333333,3,70,35,0.333333,0.058824,5,0,#N/A
221,154,4.3333333,3.0196078,62,37,0.252525,-0.080808,-8,0,#N/A
221,155,4.3333333,3.0392157,61,41,0.196078,-0.056447,-1,0,#N/A
221,156,4.3333333,3.0588235,65,45,0.181818,-0.01426,4,0,#N/A
221,157,4.3333333,3.0784314,52,38,0.155556,-0.026263,-13,0,#N/A
221,158,4.3333333,3.0980392,45,48,-0.03226,-0.187814,-7,0,#N/A
221,159,4.3333333,3.1176471,49,54,-0.04854,-0.016286,4,0,#N/A
221,160,4.3333333,3.1372549,41,54,-0.13684,-0.088298,-8,0,#N/A
221,161,4.3333333,3.1568627,40,64,-0.23077,-0.093927,-1,0,#N/A
221,162,4.3333333,3.1764706,37,62,-0.25253,-0.021756,-3,0,#N/A
221,163,4.3333333,3.1960784,35,64,-0.29293,-0.040404,-2,0,#N/A
221,164,4.3333333,3.2156863,31,69,-0.38,-0.087071,-4,0,#N/A
221,165,4.3333333,3.2352941,16,75,-0.64835,-0.268352,-15,0,#N/A
221,166,4.3333333,3.254902,14,79,-0.69892,-0.050573,-2,0,#N/A
221,167,4.3333333,3.2745098,19,79,-0.61224,0.08668,5,0,#N/A
221,168,4.3333333,3.2941176,0,81,-1,-0.387755,-19,0,#N/A
221,169,4.3333333,3.3137255,10,82,-0.78261,0.217391,10,0,#N/A
221,170,4.3333333,3.3333333,4,84,-0.90909,-0.126482,-6,0,#N/A
221,171,4.3333333,3.3529412,6,85,-0.86813,0.040959,2,0,#N/A
221,172,4.3333333,3.372549,0,84,-1,-0.131868,-6,0,#N/A
221,173,4.3333333,3.3921569,4,86,-0.91111,0.088889,4,0,#N/A
221,174,4.3333333,3.4117647,13,88,-0.74257,0.168537,9,0,#N/A
221,175,4.3333333,3.4313725,0,87,-1,-0.257426,-13,0,#N/A
221,176,4.3333333,3.4509804,0,89,-1,0,0,0,#N/A
221,177,4.3333333,3.4705882,1,91,-0.97826,0.021739,1,0,#N/A
221,178,4.3333333,3.4901961,1,93,-0.97872,-0.000463,0,0,#N/A
221,179,4.3333333,3.5098039,8,91,-0.83838,0.14034,7,0,#N/A
221,180,4.3333333,3.5294118,1,89,-0.97778,-0.139394,-7,0,#N/A
221,181,4.3333333,3.5490196,6,84,-0.86667,0.111111,5,0,#N/A
221,182,4.3333333,3.5686275,4,85,-0.91011,-0.043446,-2,0,#N/A
221,183,4.3333333,3.5882353,14,82,-0.70833,0.201779,10,0,#N/A
221,184,4.3333333,3.6078431,14,78,-0.69565,0.012681,0,0,#N/A
221,185,4.3333333,3.627451,16,74,-0.64444,0.051208,2,0,#N/A
221,186,4.3333333,3.6470588,17,75,-0.63043,0.01401,1,0,#N/A
221,187,4.3333333,3.6666667,32,67,-0.35354,0.276899,15,0,#N/A
221,188,4.3333333,3.6862745,34,73,-0.36449,-0.010951,2,0,#N/A
221,189,4.3333333,3.7058824,32,64,-0.33333,0.031153,-2,0,#N/A
221,190,4.3333333,3.7254902,37,61,-0.2449,0.088435,5,0,#N/A
221,191,4.3333333,3.745098,62,55,0.059829,0.304727,25,0,#N/A
221,192,4.3333333,3.7647059,48,65,-0.15044,-0.210272,-14,0,#N/A
221,193,4.3333333,3.7843137,52,48,0.04,0.190442,4,0,#N/A
221,194,4.3333333,3.8039216,50,53,-0.02913,-0.069126,-2,0,#N/A
221,195,4.3333333,3.8235294,61,49,0.109091,0.138217,11,0,#N/A
221,196,4.3333333,3.8431373,53,43,0.104167,-0.004924,-8,0,#N/A
221,197,4.3333333,3.8627451,63,44,0.17757,0.073403,10,0,#N/A
221,198,4.3333333,3.8823529,64,44,0.185185,0.007615,1,0,#N/A
221,199,4.3333333,3.9019608,65,38,0.262136,0.076951,1,0,#N/A
221,200,4.3333333,3.9215686,67,37,0.288462,0.026326,2,0,#N/A
221,201,4.3333333,3.9411765,69,37,0.301887,0.013425,2,0,#N/A
221,202,4.3333333,3.9607843,72,37,0.321101,0.019214,3,0,#N/A
221,203,4.3333333,3.9803922,70,34,0.346154,0.025053,-2,0,#N/A
221,204,4.3333333,4,68,36,0.307692,-0.038462,-2,0,#N/A
221,205,4.3333333,4.0196078,69,34,0.339806,0.032114,1,0,#N/A
221,206,4.3333333,4.0392157,68,36,0.307692,-0.032114,-1,0,#N/A
221,207,4.3333333,4.0588235,72,29,0.425743,0.11805,4,0,#N/A
221,208,4.3333333,4.0784314,59,37,0.229167,-0.196576,-13,0,#N/A
221,209,4.3333333,4.0980392,62,40,0.215686,-0.01348,3,0,#N/A
221,210,4.3333333,4.1176471,65,41,0.226415,0.010729,3,0,#N/A
221,211,4.3333333,4.1372549,51,47,0.040816,-0.185599,-14,0,#N/A
221,212,4.3333333,4.1568627,55,51,0.037736,-0.00308,4,0,#N/A
221,213,4.3333333,4.1764706,42,50,-0.08696,-0.124692,-13,0,#N/A
221,214,4.3333333,4.1960784,42,49,-0.07692,0.010033,0,0,#N/A
221,215,4.3333333,4.2156863,35,54,-0.21348,-0.13656,-7,0,#N/A
221,216,4.3333333,4.2352941,42,63,-0.2,0.013483,7,0,#N/A
221,217,4.3333333,4.254902,29,63,-0.36957,-0.169565,-13,0,#N/A
221,218,4.3333333,4.2745098,33,66,-0.33333,0.036232,4,0,#N/A
221,219,4.3333333,4.2941176,29,72,-0.42574,-0.092409,-4,0,#N/A
221,220,4.3333333,4.3137255,20,74,-0.57447,-0.148726,-9,0,#N/A
221,221,4.3333333,4.3333333,13,74,-0.70115,-0.126681,-7,0,#N/A
221,222,4.3333333,4.3529412,6,77,-0.85542,-0.154272,-7,0,#N/A
221,223,4.3333333,4.372549,16,84,-0.68,0.175422,10,0,#N/A
221,224,4.3333333,4.3921569,11,79,-0.75556,-0.075556,-5,0,#N/A
221,225,4.3333333,4.4117647,12,91,-0.76699,-0.011435,1,0,#N/A
221,226,4.3333333,4.4313725,2,86,-0.95455,-0.187555,-10,0,#N/A
221,227,4.3333333,4.4509804,3,78,-0.92593,0.02862,1,0,#N/A
221,228,4.3333333,4.4705882,6,89,-0.87368,0.052242,3,0,#N/A
221,229,4.3333333,4.4901961,1,92,-0.97849,-0.10481,-5,0,#N/A
221,230,4.3333333,4.5098039,0,84,-1,-0.021505,-1,0,#N/A
221,231,4.3333333,4.5294118,4,87,-0.91209,0.087912,4,0,#N/A
221,232,4.3333333,4.5490196,4,88,-0.91304,-0.000956,0,0,#N/A
221,233,4.3333333,4.5686275,6,87,-0.87097,0.042076,2,0,#N/A
221,234,4.3333333,4.5882353,6,87,-0.87097,0,0,0,#N/A
221,235,4.3333333,4.6078431,2,91,-0.95699,-0.086022,-4,0,#N/A
221,236,4.3333333,4.627451,6,89,-0.87368,0.083305,4,0,#N/A
221,237,4.3333333,4.6470588,2,83,-0.95294,-0.079257,-4,0,#N/A
221,238,4.3333333,4.6666667,8,89,-0.83505,0.11789,6,0,#N/A
221,239,4.3333333,4.6862745,10,88,-0.79592,0.039133,2,0,#N/A
221,240,4.3333333,4.7058824,6,87,-0.87097,-0.075049,-4,0,#N/A
221,241,4.3333333,4.7254902,6,83,-0.86517,0.005799,0,0,#N/A
221,242,4.3333333,4.745098,4,88,-0.91304,-0.047875,-2,0,#N/A
221,243,4.3333333,4.7647059,11,86,-0.7732,0.139848,7,0,#N/A
221,244,4.3333333,4.7843137,13,89,-0.7451,0.028098,2,0,#N/A
221,245,4.3333333,4.8039216,9,92,-0.82178,-0.076684,-4,0,#N/A
221,246,4.3333333,4.8235294,11,85,-0.77083,0.050949,2,0,#N/A
221,247,4.3333333,4.8431373,11,87,-0.77551,-0.004677,0,0,#N/A
221,248,4.3333333,4.8627451,6,83,-0.86517,-0.089658,-5,0,#N/A
221,249,4.3333333,4.8823529,16,90,-0.69811,0.167055,10,0,#N/A
221,250,4.3333333,4.9019608,7,83,-0.84444,-0.146331,-9,0,#N/A
221,251,4.3333333,4.9215686,8,87,-0.83158,0.012865,1,0,#N/A
221,252,4.3333333,4.9411765,5,88,-0.89247,-0.060894,-3,0,#N/A
221,253,4.3333333,4.9607843,9,88,-0.81443,0.07804,4,0,#N/A
0,0,0,0,42,57,-0.1515,0.66293,33,0,#N/A
220,0,4.31372549,0,45,60,-0.1429,0.0086,3,0,#N/A
220,1,4.31372549,0.019607843,26,65,-0.4286,-0.2857,-19,0,#N/A
220,2,4.31372549,0.039215686,28,66,-0.4043,0.0243,2,0,#N/A
220,3,4.31372549,0.058823529,32,63,-0.3263,0.078,4,0,#N/A
220,4,4.31372549,0.078431373,31,68,-0.3737,-0.0474,-1,0,#N/A
220,5,4.31372549,0.098039216,23,65,-0.4773,-0.1036,-8,0,#N/A
220,6,4.31372549,0.117647059,28,70,-0.4286,0.0487,5,0,#N/A
220,7,4.31372549,0.137254902,28,69,-0.4227,0.0059,0,0,#N/A
220,8,4.31372549,0.156862745,47,51,-0.0408,0.3819,19,0,#N/A
220,9,4.31372549,0.176470588,55,50,0.0476,0.0884,8,1,0.0476
220,10,4.31372549,0.196078431,53,48,0.0495,0.0019,-2,1,0.0495
220,11,4.31372549,0.215686275,48,46,0.0213,-0.0282,-5,1,0.0213
220,12,4.31372549,0.235294118,34,61,-0.2842,-0.3055,-14,0,#N/A
220,13,4.31372549,0.254901961,51,64,-0.113,0.1712,17,0,#N/A
220,14,4.31372549,0.274509804,37,65,-0.2745,-0.1615,-14,0,#N/A
220,15,4.31372549,0.294117647,38,57,-0.2,0.0745,1,0,#N/A
220,16,4.31372549,0.31372549,55,55,0,0.2,17,0,#N/A
220,17,4.31372549,0.333333333,51,58,-0.0642,-0.0642,-4,0,#N/A
220,18,4.31372549,0.352941176,47,53,-0.06,0.0042,-4,0,#N/A
220,19,4.31372549,0.37254902,58,46,0.1154,0.1754,11,0,#N/A
220,20,4.31372549,0.392156863,53,46,0.0707,-0.0447,-5,0,#N/A
220,21,4.31372549,0.411764706,58,49,0.0841,0.0134,5,0,#N/A
220,22,4.31372549,0.431372549,62,43,0.181,0.0969,4,0,#N/A
220,23,4.31372549,0.450980392,65,39,0.25,0.069,3,0,#N/A
220,24,4.31372549,0.470588235,72,42,0.2632,0.0132,7,0,#N/A
220,25,4.31372549,0.490196078,73,37,0.3273,0.0641,1,0,#N/A
220,26,4.31372549,0.509803922,77,29,0.4528,0.1255,4,0,#N/A
